Order ID,Order Date,Ship Date,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
CA-2024-003843,2024-11-06,2024-11-09,CU-1675,Corporate,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,0.0,1159.78,193.22
CA-2024-003844,2024-11-04,2024-11-07,CU-1267,Consumer,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.0,63.07,4.0
CA-2024-003845,2024-04-20,2024-04-24,CU-1413,Home Office,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,3,0.0,20.25,-14.34
CA-2023-003846,2023-10-18,2023-10-22,CU-1060,Consumer,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3,0.0,4292.48,1111.08
CA-2023-003847,2023-10-23,2023-10-25,CU-1380,Consumer,Central,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,158.32,22.07
CA-2023-003848,2023-06-20,2023-06-24,CU-1247,Corporate,South,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.15,40.46,-12.18
CA-2023-003849,2023-07-22,2023-07-28,CU-1995,Home Office,South,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,83.87,-1.78
CA-2023-003850,2023-08-04,2023-08-08,CU-1841,Corporate,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.1,137.22,4.9
CA-2023-003851,2023-04-22,2023-04-28,CU-1388,Consumer,West,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2,0.2,1406.47,75.97
CA-2023-003852,2023-04-15,2023-04-17,CU-1131,Consumer,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.0,117.93,10.17
CA-2024-003853,2024-11-22,2024-11-25,CU-1968,Consumer,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.0,143.04,27.93
CA-2023-003854,2023-07-24,2023-07-29,CU-1111,Home Office,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.15,52.67,-8.8
CA-2024-003855,2024-11-15,2024-11-22,CU-1718,Consumer,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.0,13.85,-17.06
CA-2023-003856,2023-12-04,2023-12-07,CU-1411,Home Office,East,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,0.3,840.03,-9.02
CA-2024-003857,2024-10-18,2024-10-23,CU-1672,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,52.73,-1.46
CA-2023-003858,2023-07-07,2023-07-14,CU-1523,Consumer,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.1,472.93,64.09
CA-2024-003859,2024-11-16,2024-11-22,CU-1028,Corporate,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.1,638.91,-35.12
CA-2023-003860,2023-02-16,2023-02-23,CU-1840,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,19.84,-14.34
CA-2024-003861,2024-01-05,2024-01-08,CU-1718,Corporate,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.2,76.01,-10.03
CA-2024-003862,2024-05-15,2024-05-19,CU-1251,Consumer,South,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.0,1100.51,134.09
CA-2024-003863,2024-03-13,2024-03-16,CU-1946,Consumer,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,32.89,-12.38
CA-2023-003864,2023-11-01,2023-11-06,CU-1212,Corporate,West,Office Supplies,Paper,Hammermill Copy Plus Paper,4,0.1,145.26,21.03
CA-2024-003865,2024-08-30,2024-09-01,CU-1668,Corporate,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.1,94.04,3.31
CA-2024-003866,2024-08-19,2024-08-20,CU-1369,Corporate,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.15,126.38,-0.82
CA-2023-003867,2023-07-22,2023-07-27,CU-1874,Consumer,East,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,41.89,-6.33
CA-2024-003868,2024-10-09,2024-10-15,CU-1684,Consumer,West,Furniture,Bookcases,Bush Westfield Collection Bookcase,1,0.1,495.83,-8.58
CA-2023-003869,2023-10-31,2023-11-02,CU-1845,Consumer,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,151.8,16.29
CA-2023-003870,2023-09-10,2023-09-16,CU-1470,Home Office,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,7.18,-20.04
CA-2023-003871,2023-06-09,2023-06-15,CU-1583,Corporate,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.15,602.49,-10.13
CA-2023-003872,2023-12-11,2023-12-18,CU-1467,Home Office,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.2,110.34,0.19
CA-2023-003873,2023-06-27,2023-07-01,CU-1883,Home Office,East,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.0,119.73,13.76
CA-2024-003874,2024-03-25,2024-03-31,CU-1024,Consumer,East,Technology,Phones,Polycom CX600 IP Phone,1,0.15,378.55,3.51
CA-2024-003875,2024-09-06,2024-09-08,CU-1940,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,101.3,16.32
CA-2024-003876,2024-11-13,2024-11-16,CU-1082,Consumer,West,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.2,321.17,11.22
CA-2023-003877,2023-08-25,2023-08-30,CU-1890,Consumer,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.0,740.85,102.7
CA-2023-003878,2023-02-08,2023-02-12,CU-1969,Home Office,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.1,29.7,-16.96
CA-2024-003879,2024-03-28,2024-04-04,CU-1215,Corporate,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,680.21,14.54
CA-2023-003880,2023-08-11,2023-08-18,CU-1732,Corporate,East,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.2,848.89,-4.37
CA-2024-003881,2024-09-14,2024-09-18,CU-1012,Consumer,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.0,70.29,-3.54
CA-2023-003882,2023-01-02,2023-01-06,CU-1976,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,44.26,-6.62
CA-2024-003883,2024-08-05,2024-08-11,CU-1069,Corporate,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,5,0.2,126.34,5.16
CA-2024-003884,2024-05-02,2024-05-04,CU-1067,Home Office,West,Technology,Phones,Polycom CX600 IP Phone,1,0.0,417.97,53.33
CA-2023-003885,2023-08-16,2023-08-17,CU-1238,Corporate,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.0,13.23,-17.59
CA-2023-003886,2023-08-22,2023-08-23,CU-1087,Home Office,South,Technology,Machines,HP LaserJet Pro M404n Printer,2,0.3,619.07,2.12
CA-2024-003887,2024-06-13,2024-06-16,CU-1382,Home Office,Central,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,5,0.0,4962.62,1135.32
CA-2024-003888,2024-06-22,2024-06-24,CU-1028,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,76.2,2.94
CA-2023-003889,2023-03-29,2023-04-05,CU-1355,Consumer,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.0,564.38,155.6
CA-2024-003890,2024-09-02,2024-09-08,CU-1832,Corporate,West,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.15,28.15,-14.69
CA-2023-003891,2023-12-26,2023-12-27,CU-1838,Home Office,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.1,35.21,-13.48
CA-2024-003892,2024-03-20,2024-03-27,CU-1977,Home Office,South,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2,0.2,3522.28,472.56
CA-2023-003893,2023-05-05,2023-05-07,CU-1357,Home Office,West,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,714.75,32.92
CA-2023-003894,2023-11-29,2023-12-02,CU-1099,Corporate,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.3,12.6,-20.54
CA-2023-003895,2023-02-14,2023-02-17,CU-1298,Home Office,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,3,0.0,19.04,-14.5
CA-2023-003896,2023-05-12,2023-05-16,CU-1785,Home Office,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,267.74,43.04
CA-2023-003897,2023-02-10,2023-02-13,CU-1935,Consumer,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.1,84.14,-0.92
CA-2024-003898,2024-02-15,2024-02-17,CU-1890,Consumer,South,Technology,Phones,Polycom CX600 IP Phone,3,0.0,1172.78,168.06
CA-2023-003899,2023-04-20,2023-04-24,CU-1991,Consumer,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,4,0.1,125.02,8.1
CA-2024-003900,2024-07-23,2024-07-29,CU-1958,Home Office,South,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.0,66.59,5.85
CA-2024-003901,2024-06-29,2024-07-02,CU-1830,Corporate,West,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.2,61.28,-8.46
CA-2024-003902,2024-10-18,2024-10-20,CU-1592,Corporate,South,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.0,409.66,65.77
CA-2023-003903,2023-08-10,2023-08-14,CU-1112,Corporate,South,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.0,478.91,86.41
CA-2023-003904,2023-12-31,2024-01-06,CU-1958,Corporate,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,7.11,-20.06
CA-2023-003905,2023-10-04,2023-10-08,CU-1821,Home Office,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1,0.1,1887.49,405.64
CA-2024-003906,2024-01-18,2024-01-22,CU-1775,Consumer,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,33.63,-12.89
CA-2024-003907,2024-11-15,2024-11-21,CU-1372,Corporate,West,Technology,Accessories,Logitech G910 Mechanical Keyboard,4,0.3,781.0,30.33
CA-2023-003908,2023-07-09,2023-07-10,CU-1518,Home Office,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,170.57,26.7
CA-2024-003909,2024-08-24,2024-08-25,CU-1020,Consumer,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,50.21,-4.25
CA-2023-003910,2023-12-08,2023-12-12,CU-1031,Consumer,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.1,26.88,-15.92
CA-2023-003911,2023-03-16,2023-03-23,CU-1602,Home Office,South,Furniture,Tables,Hon Every-Day Round Conference Table,1,0.1,1226.36,-5.35
CA-2024-003912,2024-03-20,2024-03-26,CU-1886,Home Office,West,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.2,577.43,-30.4
CA-2023-003913,2023-01-29,2023-02-04,CU-1101,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.59,-19.24
CA-2023-003914,2023-09-11,2023-09-18,CU-1888,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,5,0.15,183.06,23.03
CA-2023-003915,2023-11-13,2023-11-16,CU-1924,Corporate,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,2,0.0,1075.85,240.85
CA-2024-003916,2024-05-30,2024-06-05,CU-1501,Corporate,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,40.3,-8.65
CA-2023-003917,2023-11-29,2023-12-02,CU-1778,Home Office,West,Technology,Machines,HP LaserJet Pro M404n Printer,3,0.0,1156.99,221.31
CA-2023-003918,2023-11-11,2023-11-12,CU-1111,Home Office,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,63.3,-3.94
CA-2023-003919,2023-06-27,2023-07-01,CU-1209,Home Office,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.1,430.57,33.33
CA-2024-003920,2024-08-13,2024-08-20,CU-1321,Home Office,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.2,56.18,-8.57
CA-2023-003921,2023-01-15,2023-01-19,CU-1296,Home Office,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.15,14.1,-18.73
CA-2024-003922,2024-06-07,2024-06-10,CU-1849,Home Office,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,746.17,10.19
CA-2023-003923,2023-04-24,2023-04-30,CU-1561,Home Office,East,Office Supplies,Storage,Tennsco Industrial Steel Shelving,2,0.0,646.62,134.69
CA-2024-003924,2024-08-13,2024-08-14,CU-1410,Corporate,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.15,33.95,-16.92
CA-2024-003925,2024-02-14,2024-02-17,CU-1403,Consumer,South,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.0,172.91,24.26
CA-2023-003926,2023-05-09,2023-05-10,CU-1318,Corporate,South,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,19.68,-14.9
CA-2023-003927,2023-07-09,2023-07-10,CU-1137,Home Office,West,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.1,8.7,-20.5
CA-2023-003928,2023-05-28,2023-06-01,CU-1716,Home Office,South,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,94.26,10.62
CA-2024-003929,2024-12-09,2024-12-10,CU-1237,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.1,74.91,1.79
CA-2024-003930,2024-12-03,2024-12-06,CU-1442,Consumer,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,997.94,184.55
CA-2023-003931,2023-09-09,2023-09-11,CU-1194,Home Office,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,30.72,-13.95
CA-2023-003932,2023-09-05,2023-09-12,CU-1684,Consumer,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.2,1120.39,122.51
CA-2023-003933,2023-12-29,2024-01-01,CU-1296,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.29,-19.99
CA-2024-003934,2024-08-06,2024-08-10,CU-1354,Corporate,East,Technology,Phones,Polycom CX600 IP Phone,1,0.0,421.52,66.7
CA-2023-003935,2023-11-21,2023-11-22,CU-1729,Consumer,East,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,4,0.2,2147.07,-109.49
CA-2023-003936,2023-12-03,2023-12-06,CU-1672,Consumer,South,Office Supplies,Storage,Tennsco Industrial Steel Shelving,4,0.2,1120.49,166.76
CA-2024-003937,2024-12-28,2025-01-03,CU-1334,Home Office,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,19.73,-14.34
CA-2023-003938,2023-02-17,2023-02-23,CU-1752,Corporate,East,Technology,Accessories,Logitech MX Master Wireless Mouse,2,0.1,272.14,48.43
CA-2023-003939,2023-09-28,2023-10-05,CU-1606,Consumer,West,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.1,73.39,2.23
CA-2024-003940,2024-12-01,2024-12-06,CU-1604,Corporate,East,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.15,59.88,-8.39
CA-2024-003941,2024-03-20,2024-03-24,CU-1004,Consumer,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.2,48.9,-8.0
CA-2023-003942,2023-03-20,2023-03-25,CU-1692,Consumer,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.3,43.97,-16.96
CA-2023-003943,2023-07-12,2023-07-17,CU-1820,Corporate,Central,Office Supplies,Storage,Tennsco Industrial Steel Shelving,1,0.0,330.99,69.47
CA-2024-003944,2024-08-08,2024-08-09,CU-1835,Home Office,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,3,0.1,17.56,-15.7
CA-2024-003945,2024-03-03,2024-03-09,CU-1810,Consumer,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,262.28,43.61
CA-2024-003946,2024-11-25,2024-11-28,CU-1246,Home Office,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,965.91,121.25
CA-2023-003947,2023-10-11,2023-10-12,CU-1539,Corporate,Central,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.0,1211.31,130.7
CA-2024-003948,2024-11-19,2024-11-22,CU-1970,Corporate,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.2,33.25,-18.73
CA-2024-003949,2024-05-14,2024-05-17,CU-1964,Consumer,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.1,88.28,8.72
CA-2024-003950,2024-08-21,2024-08-27,CU-1004,Corporate,East,Office Supplies,Storage,Tennsco Industrial Steel Shelving,2,0.15,551.5,59.5
CA-2023-003951,2023-03-30,2023-03-31,CU-1693,Corporate,East,Furniture,Tables,Hon Every-Day Round Conference Table,1,0.0,1445.36,82.94
CA-2023-003952,2023-05-13,2023-05-20,CU-1263,Corporate,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.1,37.14,-15.41
CA-2023-003953,2023-03-08,2023-03-12,CU-1948,Consumer,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.2,126.21,-3.1
CA-2024-003954,2024-04-24,2024-04-25,CU-1594,Consumer,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,258.23,52.21
CA-2024-003955,2024-09-13,2024-09-16,CU-1956,Home Office,Central,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.15,489.11,63.01
CA-2023-003956,2023-08-01,2023-08-04,CU-1633,Home Office,South,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,74.72,-5.01
CA-2024-003957,2024-05-31,2024-06-02,CU-1578,Consumer,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,3,0.0,117.75,15.06
CA-2024-003958,2024-09-09,2024-09-16,CU-1151,Corporate,South,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.0,20.62,-15.06
CA-2024-003959,2024-09-05,2024-09-07,CU-1294,Consumer,Central,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.0,45.64,-6.23
CA-2023-003960,2023-04-02,2023-04-06,CU-1876,Home Office,South,Office Supplies,Storage,Tennsco Industrial Steel Shelving,1,0.0,375.5,79.93
CA-2024-003961,2024-09-04,2024-09-05,CU-1220,Corporate,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2,0.15,1660.25,92.49
CA-2023-003962,2023-10-25,2023-10-28,CU-1095,Corporate,East,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.15,556.22,11.41
CA-2023-003963,2023-06-10,2023-06-16,CU-1169,Corporate,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,4,0.0,119.68,15.65
CA-2024-003964,2024-05-27,2024-05-29,CU-1942,Corporate,South,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.0,90.62,8.03
CA-2024-003965,2024-11-15,2024-11-19,CU-1040,Consumer,Central,Technology,Phones,Polycom CX600 IP Phone,2,0.0,833.0,117.52
CA-2024-003966,2024-08-25,2024-08-26,CU-1748,Corporate,West,Furniture,Tables,Hon Every-Day Round Conference Table,2,0.0,3043.82,242.05
CA-2024-003967,2024-04-01,2024-04-04,CU-1316,Corporate,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,66.21,-0.44
CA-2023-003968,2023-09-05,2023-09-08,CU-1387,Corporate,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,62.72,-3.01
CA-2024-003969,2024-06-25,2024-06-28,CU-1340,Consumer,West,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,2,0.0,1480.6,122.38
CA-2023-003970,2023-11-17,2023-11-21,CU-1110,Home Office,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,5,0.15,2321.2,280.59
CA-2024-003971,2024-02-10,2024-02-15,CU-1335,Corporate,Central,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.15,14.7,-18.66
CA-2023-003972,2023-02-12,2023-02-19,CU-1761,Corporate,East,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,4,0.2,2158.77,-158.78
CA-2023-003973,2023-07-06,2023-07-11,CU-1577,Consumer,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.0,166.43,17.23
CA-2023-003974,2023-05-11,2023-05-14,CU-1859,Home Office,East,Technology,Phones,Polycom CX600 IP Phone,1,0.0,444.32,60.85
CA-2024-003975,2024-04-09,2024-04-15,CU-1958,Corporate,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,155.89,20.2
CA-2023-003976,2023-08-08,2023-08-09,CU-1158,Consumer,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,3,0.0,1433.94,324.86
CA-2023-003977,2023-05-05,2023-05-06,CU-1687,Consumer,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.1,5.6,-21.24
CA-2023-003978,2023-06-20,2023-06-25,CU-1312,Home Office,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.1,6.17,-20.95
CA-2023-003979,2023-05-17,2023-05-22,CU-1336,Consumer,Central,Furniture,Tables,Bretford Rectangular Conference Table,1,0.0,1818.48,171.29
CA-2024-003980,2024-07-12,2024-07-16,CU-1468,Home Office,Central,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.3,6.48,-22.14
CA-2023-003981,2023-02-21,2023-02-25,CU-1316,Home Office,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,10.43,-19.3
CA-2024-003982,2024-03-17,2024-03-23,CU-1517,Consumer,South,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.1,141.24,7.39
CA-2023-003983,2023-01-17,2023-01-22,CU-1488,Consumer,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,181.44,29.31
CA-2024-003984,2024-01-25,2024-01-30,CU-1752,Consumer,West,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.15,50.07,-14.06
CA-2023-003985,2023-09-08,2023-09-14,CU-1620,Home Office,East,Office Supplies,Storage,Tennsco Industrial Steel Shelving,2,0.2,609.76,77.09
CA-2024-003986,2024-04-29,2024-04-30,CU-1259,Home Office,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,58.93,-5.36
CA-2024-003987,2024-03-16,2024-03-20,CU-1761,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,55.9,-1.08
CA-2024-003988,2024-07-13,2024-07-14,CU-1775,Home Office,West,Technology,Machines,HP LaserJet Pro M404n Printer,3,0.0,1241.05,278.82
CA-2024-003989,2024-09-22,2024-09-24,CU-1251,Home Office,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.2,50.84,-14.15
CA-2023-003990,2023-03-27,2023-04-01,CU-1306,Corporate,Central,Office Supplies,Storage,Tennsco Industrial Steel Shelving,2,0.0,746.8,154.12
CA-2024-003991,2024-07-28,2024-08-02,CU-1124,Corporate,East,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,0.15,1062.83,54.28
CA-2023-003992,2023-10-02,2023-10-06,CU-1505,Corporate,East,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,43.81,-5.77
CA-2024-003993,2024-10-08,2024-10-13,CU-1818,Consumer,Central,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.15,8.7,-20.99
CA-2024-003994,2024-01-30,2024-02-01,CU-1593,Consumer,South,Technology,Phones,Polycom CX600 IP Phone,2,0.0,754.23,90.95
CA-2023-003995,2023-06-05,2023-06-07,CU-1222,Home Office,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.15,677.52,64.72
CA-2023-003996,2023-10-26,2023-11-02,CU-1125,Home Office,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2,0.0,4418.79,1189.89
CA-2024-003997,2024-05-10,2024-05-12,CU-1971,Consumer,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.1,947.74,119.98
CA-2024-003998,2024-11-10,2024-11-17,CU-1007,Home Office,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,83.82,9.23
CA-2024-003999,2024-12-07,2024-12-08,CU-1889,Corporate,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.15,10.46,-19.63
CA-2023-004000,2023-06-28,2023-07-01,CU-1931,Corporate,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,77.16,-0.04
CA-2024-004001,2024-01-17,2024-01-18,CU-1999,Home Office,Central,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,180.98,28.43
CA-2024-004002,2024-12-07,2024-12-12,CU-1864,Corporate,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,44.8,-5.41
CA-2023-004003,2023-02-17,2023-02-22,CU-1955,Home Office,East,Furniture,Bookcases,Bush Westfield Collection Bookcase,5,0.1,2304.76,182.54
CA-2023-004004,2023-10-17,2023-10-23,CU-1682,Home Office,Central,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,33.59,-10.14
CA-2023-004005,2023-01-26,2023-01-29,CU-1239,Consumer,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,3,0.0,118.87,7.74
CA-2023-004006,2023-07-11,2023-07-17,CU-1090,Consumer,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,44.07,-5.79
CA-2023-004007,2023-04-12,2023-04-16,CU-1220,Consumer,West,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.0,475.05,86.52
CA-2024-004008,2024-05-20,2024-05-26,CU-1822,Corporate,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2,0.0,2632.74,552.32
CA-2024-004009,2024-07-03,2024-07-07,CU-1519,Corporate,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,4,0.0,217.27,38.39
CA-2023-004010,2023-06-23,2023-06-27,CU-1085,Corporate,South,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,75.93,5.41
CA-2023-004011,2023-08-02,2023-08-08,CU-1622,Home Office,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.1,36.29,-16.05
CA-2023-004012,2023-03-18,2023-03-19,CU-1513,Corporate,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.43,-20.66
CA-2024-004013,2024-07-14,2024-07-17,CU-1446,Corporate,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,43.43,-7.37
CA-2023-004014,2023-02-20,2023-02-26,CU-1279,Home Office,South,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2,0.0,4054.51,1176.09
CA-2023-004015,2023-02-11,2023-02-14,CU-1924,Consumer,West,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,758.9,11.58
CA-2023-004016,2023-06-21,2023-06-25,CU-1578,Consumer,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,5,0.0,34.57,-6.47
CA-2024-004017,2024-12-07,2024-12-12,CU-1846,Consumer,South,Furniture,Tables,Hon Every-Day Round Conference Table,1,0.0,1300.51,70.54
